family_name	first_name	other_name	Count
Holmström-Ingers	Malin	NA	1
Holmström-Ingers	Malin Amalia	NA	1
Holmström	Anton Rafael Leopold	NA	1
Holmström	Maria Viktoria	NA	1
Holmström	Johan Olof	NA	1
Holmström	Johan Gunnar	NA	1
Holmström	Johan August	NA	1
Holmström	Carl August	NA	1
Holmström	Bengt	NA	1
Holmstrand	Anders	NA	1
Holmsten	Olle	NA	1
Holmsten	O F	NA	1
Holmsten	Gustaf	NA	1
Holmsen	Holm	NA	1
Holmersen	Fin	NA	1
Holmqvist	C A Ossian	NA	1
Holmqvist	Johan Olof Richard	NA	1
Holmqvist	Nils Torsten	NA	1
Holmqvist	Nils Kristian	NA	1
Holmquist	Kersti	NA	1
Holmqvist	Johan August	NA	1
Holmquist	Carl Ingemar Bo	NA	1
Holmquist	Hedvig	NA	1
Holmqvist	Harry Filip	NA	1
Holmquist	Erik Gustaf Georg	NA	1
Holmquist	G	NA	1
Holmqvist	Fredrik	NA	1
Holmquist	Ewald K	NA	1
Holmquist	David	NA	1
Holmquist	Carl Fredrik	NA	1
Holmqvist	Hugo Brynolf	NA	1
Holmgren	Evert	NA	1
Holmgren	Alberto	NA	1
Holmer	Albert	NA	1
Holmlin	Carl Adolf	NA	1
Holmkvist	August Ragnar	NA	1
Holmkvist	Bror Albert	NA	1
Holmgrén	Wilhelm Fabian	NA	1
Holmgren	Torsten Andreas Fritjofsson	NA	1
Holmgren	Otto Axel Theodor	NA	1
Holmgren	O	NA	1
Holmgren	O brukspatron	NA	1
Holmgren	Magnus Barwart	NA	1
Holmgren	Justus Teodor	NA	1
Holmgren	Ivar	NA	1
Holmgren	Axel Hjalmar	NA	1
Holmgren	Gottfrid Magnus	NA	1
Holmgren	Alarik Frithiof	NA	1
Holmgren	E	NA	1
Holmgren	Björn Frithiof Waldemar	NA	1
Holmgren	Arvid Viktor Abraham	NA	1
Homgren	A. A	NA	1
Holmes	James Macdonald	NA	1
Holmes	Charles John	NA	1
Holmer	Walfrid	NA	1
Holmer	Ragnar Anders	NA	1
Holmer	Nils Magnus	NA	1
Holmén	Bengt P	NA	1
Holme	Frans Oscar Rudolv	NA	1
Holmdahl	Svante Carlsson	NA	1
Holmdahl	Salomon	NA	1
Holmdahl	Otto	NA	1
Holmboe	C. A	NA	1
Holmbäck	Vidar	NA	1
Holmbäck	Lars- Magnus	NA	1
Holmboe	Hans Peter	NA	1
Holmboe	F V	NA	1
Holmberger	Peter	NA	1
Holmberger	Pehr	NA	1
Holmberg	Wladimir	NA	1
Holmberg	Werner	NA	1
NA	NA	Författarinnan Fröjdman	1
Holmberg	Otto Malte	NA	1
Holmberg	Axel Olof	NA	1
Holmberg	O	NA	1
Holmber	Nils Vilhelm	NA	1
Holmberg	Nils Hjalmar	NA	1
Holmberg	Michael	NA	1
Holmberg	Martin Sigfrid	NA	1
Holmberg	Karl Gustav	NA	1
Holmberg	K G	NA	1
Holmberg	Jöns Petter	NA	1
Holmberg	Johan Urban	NA	1
Holmberg	Johan Jakobson	NA	1
Holmberg	Håkan	NA	1
Holmberg	Hjalmar Eugen Florentin	NA	1
Holmberg	Henrik Birger Emanuel	NA	1
Holmberg	Henning	NA	1
Holmberg	Gustaf Evald	NA	1
Holmberg	Gustaf Axel disponent	NA	1
Holmberg	Karl Erik Gunnar	NA	1
Holmberg	Eliv	NA	1
Holmberg	Aug	NA	1
Holmberg	Arvid Johan Fredrik	NA	1
Holmberg	Anton Edvard Theodro	NA	1
Holmberg	Anton Edward Theodor	NA	1
Holmberg	Anders	NA	1
Holmberg	And	NA	1
Holmberg	Albin	NA	1
Holm	Th	NA	1
Holm	Carl Erick	NA	1
Holle	Johann Wilhelm	NA	1
Holman	Mary John	NA	1
Holm	Victor Mauritz	NA	1
Holm	Tryggve	NA	1
Holm	Torsten Salomon	NA	1
Holm	Theodor	NA	1
Holm	Karl Emil Theodor	NA	1
Holm	Søren	NA	1
Holm	Stig Johannes	NA	1
Holm	Quintus Rurik Sten Ture	NA	1
Holm	Per Ivar	NA	1
Holm	Otto Leonard	NA	1
Holm	Olof Peter	NA	1
Holm	Märta f. Aulin	NA	1
Holm	Bror Knut Evert	NA	1
Holm	J. F	NA	1
Holm	Ingebrigth Christian Lund	NA	1
Holm	Hj	NA	1
Holm	Hans-Erik	NA	1
Holm	Gust	NA	1
Holm	Gerhard Ulrik	NA	1
Holm	Hakon Fredrik	NA	1
Holm	Erik Adolf	NA	1
Holm	Peder Edvard	NA	1
Holm	E G	NA	1
Holm	Christine	NA	1
Holm	C W	NA	1
Holm	C A	NA	1
Holm	Björn	NA	1
Holm	Anton	NA	1
Holm	Anton Ferdinand	NA	1
Holm	Anna	NA	1
Holm	Anders Gustav	NA	1
Holm	Anders	NA	1
Holm	A W	NA	1
Hollaender	Felix	NA	1
Hollstenius	Erik Valdemar	NA	1
Hollstein	Otto Rich	NA	1
Hollon	W Eugene	NA	1
Hollo	Elias	NA	1
Hollmerus	Hugo Ragnar	NA	1
Hollis	Ernest Victor	NA	1
Hollis	Daniel Walker	NA	1
Hollings	J F	NA	1
Hollender	Frans Gustaf Artur	NA	1
Hollberg	Sven	NA	1
Hollander	W	NA	1
Holland	Wilh	NA	1
Holland	Richard	NA	1
Holge	Karl Gustaf Teofil Svensson	NA	1
Holge	Anna	NA	1
Hohenlohe-Schillingsfürst	Franz Josef	NA	1
Holand	Hjalmar Rued	NA	1
Hofverberg	Johan Samuel	NA	1
Holderness	Thomas William	NA	1
Holden	Hubertus A	NA	1
Holdar	Carl-Gustav	NA	1
Holbrook	Florence	NA	1
Holberg	Johnny	NA	1
Holbech	Jens Andreas Christian	NA	1
Hohman	Helen Fisher	NA	1
Hohenlohe-Ingelfingen	Kraft Karl August Edvard Friedrich	NA	1
Hohenheim	Klara von	NA	1
Hohenhausen	Michael Silvius von	NA	1
Hohburg	Philipp	NA	1
Hogner-Frykberg	Gun	NA	1
Hogguer	Antoine	NA	1
Hogan	Edmund	NA	1
Hofwing	J W	NA	1
Hofström	Wendla Elisabeth (Wenny)	NA	1
Hofström	Andreas	NA	1
Hofsten	[Bengt Erland] Eb[erhard] von	NA	1
Hofsten	Karin Birgitta von	NA	1
Hofstee	Evert Willem	NA	1
Hofman-Bang	John Ludvig	NA	1
Hoffmeister	Adolf	NA	1
Hofman-Bang	Thomas Bodom	NA	1
Hoffman	Heinrich	NA	1
Hoffman	Benjamin B	NA	1
Hofmeister	Richard	NA	1
Hofmeister	Adolf	NA	1
Hofmann	Otto	NA	1
Hofmann	Friedrich H	NA	1
Hofmann	Carl	NA	1
Hofman-Bang	Ove Malling	NA	1
Hoflund	Otto Rudolf	NA	1
Hofgren	Allan Martin	NA	1
Hoffsten	Ildegert	NA	1
Hoffmeyer	Henrik	NA	1
Hoffmeister	Hermann Wilhelm	NA	1
Hoffmann	W H	NA	1
Hoffmann	Richard Adolf	NA	1
Hoffmann	Peter Friedrich Ludwig	NA	1
Hoffmann	Paul Friedrich Ludvig	NA	1
Hoffmann	Paul Friedrich Ludwig	NA	1
Hoffmann	Paul	NA	1
Hoffmann	Karol Boromeusz Aleksander	NA	1
Hoffmann	Jean-Georges-Henri	NA	1
Hoffmann	Heinrich Karl Hermann	NA	1
Hoffmann	Georg	NA	1
Hoffmann	Friedrich	NA	1
Hoffmann	Alexander Friedrich Franz	NA	1
Hoffmann	Christian	NA	1
Hoffmann	Carl	NA	1
Hoffmann	C von	NA	1
Hoffman	Georg	NA	1
Hoffman	Bengt	NA	1
Hofflander	Hugo Peter Lie	NA	1
Hoff	Hinrich Ewald	NA	1
Hoff	Hannibal	NA	1
Hoff	Gustaf Ferdinand	NA	1
Hoff	Bartholomæus	NA	1
Hoff	Bartholomeus	NA	1
Hoff	Bartholomaeus	NA	1
Hofer	Hans	NA	1
Hofaker	Ludwig	NA	1
Hoey	George William Patrick	NA	1
Hiärne	Thomas	NA	1
Hoeve	J van der	NA	1
Hoernle	August Friedrich Rudolf	NA	1
Hoëll	Adolf	NA	1
Hoel	Klaus Nord	NA	1
Hoek	D	NA	1
Hoedt	Theophile George Emil	NA	1
Hodler	Ferdinand	NA	1
Hodell	Fritz Erik Björn	NA	1
Hodek	G	NA	1
Hodann	Valerie	NA	1
Hocks	Else	NA	1
Hocker	Nikolaus Anton	NA	1
Hobson	Robert Lockhart	NA	1
Hobhouse	Leonard Trelawney	NA	1
Hobbs	Mary Thompson	NA	1
Hoare	Richard Colt	NA	1
Ho	Hsiang-ning	NA	1
Hjörvar	Helgi	NA	1
Hjärne	I	NA	1
Hjärne	Christina Charlotta	NA	1
Hjorthén	Ragnar	NA	1
Hjertén	Johan	NA	1
Hjorton	Olof	NA	1
Hjortnæs	Brynhild	NA	1
Hjortén	Erik Harry	NA	1
Hjorth	Axel	NA	1
Almquist	Karl Jonas	NA	1
Hjorteberg- Hansén	Sofie	NA	1
Hiortdahl	Thorstein Hallager	NA	1
Hjort	Johan Fredrik	NA	1
Hjort	J B	NA	1
Hjort	Gustaf Fredrik	NA	1
Hjort	Gustaf Vilhelm Gottfried	NA	1
Hjort	Carl Georg Wilhelm	NA	1
Hjort	Anna	NA	1
Hjertström	Laur	NA	1
Hjertström	Karl Anders Erik	NA	1
Hjertén	Hans Inge	NA	1
Hjertberg	Walfrid	NA	1
Hjertberg	Gustaf	NA	1
Hjerta	Karl Gustaf	NA	1
Hierta	Johan Gustaf	NA	1
Hjerta	Georg	NA	1
Hierta	Fredrik Georg	NA	1
Hjerta	Fredrik Georg Larsson	NA	1
Hjerpe	Samuel	NA	1
Hjern	Thorsten	NA	1
Hjermann	Audun	NA	1
Hjalmarson	J A	NA	1
Hjelt	Otto J	NA	1
Hjelt	Otto Edvard August	NA	1
Hjelt	Albert Hjalmar	NA	1
Hjelt	Christian Ludvig	NA	1
Hjelmström	Anna	NA	1
Hjelmqwist	Karl August Frithiof	NA	1
Hjelmqvist	Karl August Frithiof	NA	1
Hjelmquist	Bengt Peter Andreas	NA	1
Hjelmman	Fredrik Werner	NA	1
Hjelm	Pehr Gustaf	NA	1
Hjelm	Gustaf Ragnar	NA	1
Hjelm	Claes Gustaf Fredrik	NA	1
Hjelm	Carl Fredrik	NA	1
NA	NA	Snorri Hjartarson	1
Hjaltalin	Jón	NA	1
Hjalmarson	Harald Ossian	NA	1
Hjalmars	Kurt	NA	1
Hitzigrath	Heinrich	NA	1
Hitchcock	Frank H	NA	1
Krogerus	Gunvor	NA	1
Hisinger-Jägerskiöld	E	NA	1
Hisinger	Axel Edvard	NA	1
NA	NA	Hirundo Rustica	1
Hirsjärvi	Pekka	NA	1
Hirn	J	NA	1
Hirvonen	Saimi	NA	1
Hirvonen	R. A	NA	1
Hirvonen	Martti	NA	1
Hirvonen	Leo	NA	1
Hirvonen	Airi	NA	1
Hirvisalo	Karl Fredrik	NA	1
Hirtschluz	Adolf	NA	1
Hirszfeld	Ludwik	NA	1
Hirsjärvi	Tarmo	NA	1
Hirsjärvi	A J	NA	1
Hirschberg	Aleksander	NA	1
Hirsch	Theodor	NA	1
Hirsch	Per Einarssön	NA	1
Hirsch	Olof Detlof	NA	1
Hirsch	Ferdinand	NA	1
Hirsch	D	NA	1
Hirsch	Dr	NA	1
Hirn	Sven	NA	1
Hirn	Reino	NA	1
Hirn	Karl E	NA	1
Hirn	Eva	NA	1
Hirn	D F	NA	1
Hirn	Karl David Axel	NA	1
Hippert	Théodore	NA	1
Hippeau	Céléstin	NA	1
Hipler	Franz	NA	1
Hiortdahl	E	NA	1
Hiort af Ornäs	Gustaf August	NA	1
Hintze	Hans Birger	NA	1
Hintze	Edgar	NA	1
Hintze	Assar Paul Hugold	NA	1
Hinträger	Carl	NA	1
Hintrager	Oskar	NA	1
Hinton	Norman Howard	NA	1
Hinloopen Labberton	Dirk van	NA	1
Hinkkanen	Aleksanteri	NA	1
Hillerson	M	NA	1
Hill	Rowland	NA	1
Hindmarsh	Robert	NA	1
Hindmarsh	James Henry	NA	1
Hindenburg	Georg Theodor	NA	1
Hinde	George Hennings	NA	1
Hindbeck	Olof	NA	1
Hinckley	Gordon Bitner	NA	1
Hinchliff	Thomas Woodbine	NA	1
Himmi	Tauno	NA	1
Himmelstrand	Maria	NA	1
Hillström	Eskil Ruben	NA	1
Hillman	Isac E	NA	1
Hillman	Frans Henrik	NA	1
Hilli	A	NA	1
Hillebrandt	F R	NA	1
Nille	N H	NA	1
Hille	Birgitt	NA	1
Hillbom	Gustaf Fredrik Leopold	NA	1
Jerk	Viking	NA	1
Hillberg	L H	NA	1
Hillberg	A G	NA	1
Hill	S S	NA	1
Hill	Moritz	NA	1
Hill	Louise Alfreda	NA	1
Hill	Lawrence Francis	NA	1
Hill	George Francis	NA	1
Hill	Frederic	NA	1
Hill 	Carl Johan Danielsson	NA	1
Hill	Carl Fredrik	NA	1
Hill	Archibald Vivian	NA	1
Higgin	L	NA	1
Hickes	George	NA	1
Hildinger	Alf Hilding Andersson	NA	1
Hildesheimer	Arnold	NA	1
Hildén	Nils Arthur	NA	1
Hildén	August Fredrik	NA	1
Hildén	Allan	NA	1
Hildeman	Per-Axel	NA	1
Hildebrandt	Hans	NA	1
Hildebrandt	Edmund	NA	1
Hildebrandsson	Sven Ture Hildebrand	NA	1
Hildebrandsson	Ebba Lovisa Wilhelmina Matilda	NA	1
Hildebrand	W	NA	1
Hildebrand	Nils	NA	1
Hildebrand	Adolf von	NA	1
Hild	pseud	NA	1
Hilbert	John	NA	1
Hiisi-Brummer	Leila	NA	1
Hiidenheimo	Elli	NA	1
Higham	John	NA	1
Higgins	Alexander Pearce	NA	1
Higgins	A	NA	1
Hisserich	Walther	NA	1
Hietaranta	Matti	NA	1
Hien	H A van	NA	1
Hiebel	Friedrich	NA	1
Hicks	W Percy	NA	1
Heyne	M	NA	1
Heyman	Eduard Jr	NA	1
Heydenreich	Eduard C H	NA	1
NA	NA	Hevreka	1
Hewitt	G C	NA	1
Heywood	Thomas	NA	1
Heywood	Terence	NA	1
Heyward	Du Bose	NA	1
Heymanson	Edvard	NA	1
Heymann	H	NA	1
Heym	Johann	NA	1
Heylmann	Philip Ludwig	NA	1
Heyland	Karl	NA	1
Heyerdahl	P M	NA	1
Heydrich	Martin	NA	1
Hewlett	Maurice Henry	NA	1
Hevesi	Ludwig	NA	1
Heurlin	Sven	NA	1
Heurlin	Samuel	NA	1
Heurlin	Maunu Ossian af	NA	1
Heurlin	Lauri Olavi af	NA	1
Heurlin	Gustav	NA	1
Heurlin	Erland Johan Frithiof	NA	1
NA	NA	Martin	1
Heurgren	Gustaf Eric Paul	NA	1
Hesselgren	Ove Gustaf Gabriel	NA	1
NA	NA	Hesiodus	1
Heuman	Gustaf Daniel	NA	1
Heuman	Ernst	NA	1
Heublein	Carl Jacob	NA	1
Heuberger	Josef Friedrich	NA	1
Hettner	Alfred	NA	1
Hetsch	Gustav	NA	1
Hetroff	J G	NA	1
Hesslén	Nils	NA	1
Hessle	Volter Carl	NA	1
Hessle	Birger Pontus	NA	1
Hessle	Bengt Wolter	NA	1
Hessen	Johannes	NA	1
Hesselman	Oscar August Henrik	NA	1
Hesselius, JohanHesselius	Johan	NA	1
Hesselgren	Marie	NA	1
Hesselgren	Carl August	NA	1
Hesselgren	Carl	NA	1
Hessel	Nils Olof	NA	1
Hessel	Carl Hilmer	NA	1
Hesse	Albert	NA	1
Hess	Rudolf	NA	1
Hess	Katarina	NA	1
Hesekiel	George	NA	1
Hertzberg	Reinhold	NA	1
Herzog	Wilhelm	NA	1
Herzog	Theodor	NA	1
Herzog	Robert	NA	1
Herzog	Maurice	NA	1
Herzog	Albert	NA	1
Herzfeld	Marie	NA	1
Hervez	Jean	NA	1
Herveghr	Daniel	NA	1
Hertzsprung	S	NA	1
Hertzman-Ericson	Merit Kerstin	NA	1
Hertzman	Johan	NA	1
Hertzman	Bror	NA	1
Hertzka	Adolf	NA	1
Hertzen	Heikki v	NA	1
Hertzen	Emile von	NA	1
Hertzen	Arnold v	NA	1
Hertzen	Anna von	NA	1
Hertzberg	Fredrik	NA	1
Hertzberg	Ebbe Carsten Hornemann	NA	1
Hertz	Valdemar	NA	1
Hertz	Peter	NA	1
Hertz	Mette	NA	1
Hertz	Johan August	NA	1
Hertz	Gustav Ludvig	NA	1
Hertz	Friederich Otto	NA	1
Hertz	Erik	NA	1
Hertz	Christian Adolph	NA	1
Hertz	Carl Hellmuth	NA	1
Hertting	Wolfgang Karl Ingemar	NA	1
Hertner	Arvid	NA	1
Hertlein	Luise Wilhelmine	NA	1
Hersson	Leopold Jacob Gösta	NA	1
Herrgård	Walter S	NA	1
NA	NA	Herondas	1
Hernqvist	Per Johan	NA	1
Herngård	Birgit Kristina	NA	1
Hernández-Rubio Cisneros	José Maria	NA	1
Herrström	J Folke	NA	1
Herrström 	Carl Johan	NA	1
Herrström	Anna	NA	1
Herron	Margaret Clare	NA	1
Herrmansson	Herman Emanuel	NA	1
Herrmann 	Oscar	NA	1
Hermann	John	NA	1
Hermann	Immanuel	NA	1
Herrmann	Hilde	NA	1
Herrmann	August Lebrecht	NA	1
Herrmann	Albert	NA	1
Herrman	Edla Ebba Fredr	NA	1
Herrlin	Gustaf	NA	1
Herring	Robert	NA	1
Herring	Edward Pendelton	NA	1
Herrera	Fernando de	NA	1
Herrarte	Alberto	NA	1
Herpin	Gustave	NA	1
Herou	Arthur	NA	1
Herold	W	NA	1
Hérnod	John	NA	1
Hernlund	Johan Arvid	NA	1
Herngård	Erik	NA	1
Herner	Torsten	NA	1
Herneby	Erik	NA	1
Herne	Alf Torsten	NA	1
Hernández	José	NA	1
Hernaeus	Karl Erik	NA	1
Hermelin	släkten	NA	1
Hermann	G F	NA	1
Hermes	Carl Heinrich	NA	1
Hermelin	Thorsten Wilhelm	NA	1
Hermelin	Ingeborg Anna f. Håkansson	NA	1
Hermelin	Gunni Clara Sigrid Gunilla	NA	1
Hermansson	Th	NA	1
Hermansson	Matthias von	NA	1
Hermanson	Key Knut Erik Yngvar	NA	1
Hermansson	Emanuel	NA	1
Hermanson	Carl Johan von	NA	1
Hermansson	Bror Alfred	NA	1
Hermanson	Bror Alfred brandchef	NA	1
Hermanson	Arthur	NA	1
Hermann	G	NA	1
Hermanin	Federico	NA	1
Herman	Jon	NA	1
Herman	Karl	NA	1
Herman	Henry	NA	1
Herman	Einar	NA	1
Herlitz	Carl Gillis	NA	1
Herlitz	Carl-Gustaf	NA	1
Herling	Axel Rudolf	NA	1
Herling-Grudzinski	Gustaw	NA	1
Herlin	Xavier	NA	1
Herlin	Walter	NA	1
Herlin	Claes Tore	NA	1
Herlin	Uuno Rafael	NA	1
Herlin	Uno Raphael	NA	1
Herlaut	Auguste Philippe	NA	1
[Herkepé	Olof Georg August]	NA	1
Herington	John	NA	1
Hering	Hermann S	NA	1
Hering	Hans-Georg	NA	1
Hering	Ernst	NA	1
Hering	Arthur	NA	1
Herford	Charles Harold	NA	1
Herdt	Lothar	NA	1
Herding	A	NA	1
Herdeg	Walter	NA	1
Hercher	Heinrich	NA	1
Herbst	Stanislaw	NA	1
Herbst	Emil	NA	1
Herbillon	Jules	NA	1
Herbet	Félix	NA	1
Herbet	F	NA	1
Herberg	Lucie	NA	1
Hérault de Séchelles	Marie Jean	NA	1
Heramb	Thor Johan Christian	NA	1
Heporauta	Kirsti	NA	1
Hepke	Max	NA	1
Hepe	Gertrud	NA	1
Henzen	Wilhelm	NA	1
Henze	C	NA	1
Hentze	Willy	NA	1
Hentsch	F	NA	1
Henriques	Julio Augusto	NA	1
Henriksson-Finneskog	Bror N	NA	1
Henriksson	Anders	NA	1
NA	NA	Henricus de Hassia	1
Hansen	Hartmut	NA	1
Hanschen	Folke	NA	1
Henry	George William	NA	1
Henriksson	Väinö	NA	1
Henriksson	Nils Torsten	NA	1
Henrikson	R	NA	1
Henriksson	Märta F. Eneroth 1884	NA	1
Henriksson	Karl-Erik	NA	1
Henriksson	Karl	NA	1
Henriksson	K A	NA	1
Henriksson	John	NA	1
Henriksson	Jakob Albert	NA	1
Henriksson	Johan Alfred	NA	1
Henriksson	Hjalmar	NA	1
Henrikson	Gerhard	NA	1
Henriksson	Arne	NA	1
Henrikson	Arne	NA	1
Henriksen	Hans	NA	1
Henricsson	Erik Julius	NA	1
Henricson	Eric	NA	1
Henricpetri	Adam	NA	1
Henrickson	M A	NA	1
Henninges	Hieronymus	NA	1
Henning	Ester Martha Brynhilda P:son	NA	1
Henningsson	Karl Hugo	NA	1
Henningsson	Hilma Kristina	NA	1
Henningsen	Sven	NA	1
Hennings	Paul	NA	1
Hennings	August Adolph Friedrich	NA	1
Hennings	August Adolf Friedrich	NA	1
Henning	Karl Nils Torsten	NA	1
Henning	Rudolf	NA	1
Henning	Julius Andreas	NA	1
Henning	Ivar P:son	NA	1
Henning	Kurt Hugo	NA	1
Henning	Fritz	NA	1
Henning	Bernt	NA	1
Henning	Karl Alfred	NA	1
Hennig	Klas Bruno	NA	1
Hennig	Arthur	NA	1
Henner	Theodor	NA	1
Henley	John	NA	1
Henkel	Dieter	NA	1
Henggeler	P. Rudolf	NA	1
Hendrikx	Ephraem	NA	1
Hendin	C G	NA	1
Hendil	Leif B	NA	1
Henderson	Peter	NA	1
Henderson	John S	NA	1
Henderson	Andrew	NA	1
Hendelin	Birger	NA	1
Trapp	Gisela	NA	1
Henckel	Evert	NA	1
Henckel	Balthasar	NA	1
Hemgren	Johan Peter	NA	1
Hemberg	Arnulf Gunnar Fritz Eugene Vladimir	NA	1
Hempfing	Karl Friedrich Ernst	NA	1
Hempel	Theodor	NA	1
Hemmingsson	Melker	NA	1
Hemmet	barnet	NA	1
Hemmer	H	NA	1
Hemmendorff	Ernst	NA	1
Hemmar	Axel	NA	1
Spåkonstens hemligheter	afslöjade af den under Gustaf III:s tid så ryktbara spåqvinnan	NA	1
Hemdal	Dag Tor Henrik	NA	1
Hemberg	William	NA	1
Hemberg	Olof Oskar	NA	1
Hemberg	Arnulf Fritz Gunnar Eugene Vladimir	NA	1
Heman	Gustaf Adolf	NA	1
Helsingius	Henric	NA	1
Helwig	Werner	NA	1
Helwig	Hans Friederich	NA	1
Helweg-Larsen	Hans Fr	NA	1
Helweg	Johannes	NA	1
Helve	Osmo E	NA	1
Helve	Anja	NA	1
Heltai	Eugen	NA	1
Helson	Cyriaque	NA	1
Helsingius	Gustaf Fredrik	NA	1
Helmersen	Gregor von	NA	1
Hellström	A. W	NA	1
Hellstén	C E	NA	1
Helo	Toivo	NA	1
Helms	Nik M	NA	1
Helms	Jacob	NA	1
Helming	Johan Walfred	NA	1
Helminen	Helmi	NA	1
Helmfrid	Staffan	NA	1
Helmfeldt	Margaretha Hedvig	NA	1
Helmes	Winifred Gertrude	NA	1
Helmers	Ulf	NA	1
Helmer	Olof	NA	1
Helmer	Magnus N:son	NA	1
Helmecke	Carl Albert	NA	1
Helmecke	P B	NA	1
Helm	Emil	NA	1
Hellström	Walter	NA	1
Hellström	Sven Gösta	NA	1
Hellström	Maria	NA	1
Hellström	M	NA	1
Hellström	Erik Johan	NA	1
Hellström	Johan Peter	NA	1
Hellström	Ebba	NA	1
Hellström	E V	NA	1
Hellström	D A	NA	1
Hellström	Carl Gunnar	NA	1
Hellström	Carl Frans August	NA	1
Hellström	Bo Manne O:son	NA	1
Hellström	Bo Manne Olofsson	NA	1
Hellström	Anders	NA	1
Hellström	Alfons	NA	1
Hellsten	Ulf Johannes	NA	1
Hellsten	Oscar Teodor	NA	1
Hellstedt	Isak	NA	1
Helsing	Gustaf Henrik	NA	1
Hellsing	Gustaf Henrik	NA	1
Hellqvist	Sven Robert	NA	1
Hellqvist	Hugo Edvard	NA	1
Hellners	Einar	NA	1
Hellner	Märta	NA	1
Hellner	Jan Ekman	NA	1
Hellmann	Thorvald Julius	NA	1
Hellman	Carl Otto Ambjörn	NA	1
Hellbom	Karl Algot	NA	1
Hellberg	K	NA	1
Hellmich	Walter	NA	1
Hellmann	Fritz	NA	1
Hellman	J F	NA	1
Hellman	Gustaf	NA	1
Hellman	Frey Otto Vitalis	NA	1
Hellman	Eskil	NA	1
Hellman	Edvard Andreas	NA	1
Hellman	Carl Fredrik	NA	1
Hellman	C G	NA	1
Hellman	Anna	NA	1
Hellis	Nellie	NA	1
Helling	Viktor	NA	1
Helling	Victor	NA	1
Helling	O	NA	1
Helling	Leo V	NA	1
Hellichius	Nils Martin	NA	1
Hellgren	Hans Otto Stefanus	NA	1
Hellgren	Klas Johan	NA	1
Hellgren	Klas	NA	1
Hellgren	J Friman	NA	1
Hellgren	Hj	NA	1
Hellevaara	E	NA	1
Hellerström	Sven Erik	NA	1
Hellerström	Erik	NA	1
Hellergren	Jonas Fredrik	NA	1
Heller	Max Paul	NA	1
Heller	Franz Anton Marcus	NA	1
Hellens	Arno Albert von	NA	1
Hellenius	Pehr Olofsson	NA	1
Hellén	Margit	NA	1
Hellén	Herman	NA	1
Helleday	Christian Uno August	NA	1
Helleday	Bror Gustaf Fredrik	NA	1
Helledaij	Johan Hinz	NA	1
Helleborg	Jonas Theodor A:son	NA	1
Helleborg	Jonas Theodor Andersson	NA	1
Helleberg	Theodor	NA	1
Helleberg	Axel	NA	1
Helle	Väinö Robert Konstantin	NA	1
Helldén	Sixten	NA	1
Hellborg	Jöns Teodor Bengtsson	NA	1
Hellberg	Laura	NA	1
Hellberg	Edvin	NA	1
Hellberg	Carl Richard	NA	1
Hellberg	Anders	NA	1
Helland	Amund Theodor	NA	1
Heljestrand	Carl Victor	NA	1
Heljestrand	Adolf	NA	1
Helin	Magnus	NA	1
Helin	Johannis	NA	1
Helin	Johan Albert	NA	1
Helin	Elis	NA	1
Helgesson	Arnold Georg	NA	1
Helgesen	Andr	NA	1
Helgason	Jón	NA	1
Helenius	Lauri	NA	1
Helander	Pehr	NA	1
Helander	Gertrud	NA	1
Helenius-Seppälä	Matti Iskari	NA	1
Helenius	Vera	NA	1
Helenelund	Karl Vilhelm	NA	1
Helén	Henning Viktor Josua	NA	1
Helén	Gustaf	NA	1
Helén	Nils Gustaf	NA	1
Held	Oscar	NA	1
Held	G J	NA	1
Helanen	Vilho Veikko Päiviö	NA	1
Helander	Victor L	NA	1
Helander	Naany	NA	1
Helander	A Benj	NA	1
Heland	F v	NA	1
Heland	Carl Erik Hjalmar von	NA	1
Hejschman	Pehr Anton	NA	1
Hejmdahler	J H	NA	1
Heitmann	Georg	NA	1
Heist	William W	NA	1
Heissig	Walther	NA	1
Heiss	Hanns	NA	1
Heiss	Frans Paul Gabriel	NA	1
Heiskanen	Sakari	NA	1
Heisenberg	Werner	NA	1
Heise	Carl Georg	NA	1
Heinänen	Pekka Bernhard	NA	1
Heinänen	Niilo	NA	1
Heinämaa	Siviä	NA	1
Heinzel	Richard	NA	1
Heintze	Sigrid Ingeborg	NA	1
Heintze	Sven August	NA	1
Heintz	Philipp Kasimir	NA	1
Heinsius	Theodor	NA	1
Heins	W F G	NA	1
Heinonen	Niilo	NA	1
Heilskov	C	NA	1
Heinricius	Petter August	NA	1
Heinricius	Gabriel	NA	1
Heinrichs	Alfred	NA	1
Heinrich	Kurt	NA	1
Heinonen	Reijo	NA	1
Heininen	Oskar	NA	1
Heine	J. A	NA	1
Hien	Max	NA	1
Heimerlid	Bror Axel Heimer	NA	1
Heimer	Gösta	NA	1
Heimer	Johan August	NA	1
Heimar	Astri	NA	1
Heimann	Moritz	NA	1
Heimann	Margareta	NA	1
Heim	Albert	NA	1
Heilskov	Chr	NA	1
Heilperin	Michel Angelo	NA	1
Heilborn	Axel Einar Helge	NA	1
Heilborn	Ernst	NA	1
Heijbel	Karl Ivar	NA	1
Heiden	Edvard	NA	1
Heiberg	K A	NA	1
Heikfolk	Hugo	NA	1
Heikel	Vilhelm	NA	1
Heikel	I A	NA	1
Heikel	A W	NA	1
